"ID Cliente","Zona","País","Tipo de producto","Canal de venta","Prioridad","Fecha pedido","ID Pedido","Fecha envío","Unidades","Precio Unitario","Coste unitario","Importe venta total","Importe Coste total"
"C9804","África","Botswana","Cereales","Offline","Baja","4/28/2021","980479419","6/16/2021","4503","205.7","117.11","926267.1","527346.33"
"C6920","Europa","Portugal","Snacks","Offline","Crítica","4/29/2021","692054402","6/17/2021","3131","152.58","97.44","477727.98","305084.64"
"C5468","Europa","Spain","Verduras","Offline","Crítica","4/30/2021","546849906","6/18/2021","3894","154.06","90.93","599909.64","354081.42"
"C5839","África","Cote d'Ivoire","Bebida","Offline","Baja","5/1/2021","583977258","6/19/2021","703","47.45","31.79","33357.35","22348.37"
"C9128","Europa","Russia","Alimento infantil","Online","Crítica","5/2/2021","912860286","6/20/2021","4499","255.28","159.42","1148504.72","717230.58"
"C3632","Australia y Oceanía","Federated States of Micronesia","Ropa","Offline","Media","5/3/2021","363235318","6/21/2021","8257","109.28","35.84","902324.96","295930.88"
"C5351","África","The Gambia","Cárnicos","Offline","Alta","5/4/2021","535151183","6/22/2021","1982","421.89","364.69","836185.98","722815.58"
"C8489","Europa","Luxembourg","Frutas","Offline","Alta","5/5/2021","848969209","6/23/2021","7710","9.33","6.92","71934.3","53353.2"
"C7953","África","Liberia","Frutas","Offline","Crítica","5/6/2021","795363223","6/24/2021","4507","9.33","6.92","42050.31","31188.44"
"C3853","África","Burundi","Cosméticos","Offline","Crítica","5/7/2021","385319554","6/25/2021","3474","437.2","263.33","1518832.8","914808.42"
"C6001","África","Syria","Cereales","Offline","Alta","5/8/2021","600137031","6/26/2021","2739","205.7","117.11","563412.3","320764.29"
"C2414","Norteamérica","United States of America","Ropa","Offline","Alta","5/9/2021","241426980","6/27/2021","2463","109.28","35.84","269156.64","88273.92"
"C8811","Asia","Japan","Alimento infantil","Offline","Baja","5/10/2021","881113231","6/28/2021","9840","255.28","159.42","2511955.2","1568692.8"
"C1114","Asia","Laos","Frutas","Offline","Baja","5/11/2021","111432111","6/29/2021","4093","9.33","6.92","38187.69","28323.56"
"C9949","Europa","Germany","Verduras","Online","Crítica","5/12/2021","994932448","6/30/2021","1476","154.06","90.93","227392.56","134212.68"
"C8144","Norteamérica","Greenland","Cuidado personal","Online","Crítica","5/13/2021","814475572","7/1/2021","276","81.73","56.67","22557.48","15640.92"
"C5232","Centroamérica y Caribe","Jamaica","Cárnicos","Offline","Alta","5/14/2021","523235309","7/2/2021","5810","421.89","364.69","2451180.9","2118848.9"
"C6946","Europa","Switzerland","Verduras","Online","Media","5/15/2021","694697988","7/3/2021","5427","154.06","90.93","836083.62","493477.11"
"C1726","Europa","Sweden","Material de oficina","Online","Media","5/16/2021","172662436","7/4/2021","3507","651.21","524.96","2283793.47","1841034.72"
"C1212","África","Liberia","Bebida","Online","Media","5/17/2021","121239984","7/5/2021","6460","47.45","31.79","306527","205363.4"
"C8748","Australia y Oceanía","Kiribati","Alimento infantil","Offline","Media","5/18/2021","874854457","7/6/2021","7730","255.28","159.42","1973314.4","1232316.6"
"C5882","Europa","Malta","Cárnicos","Online","Media","5/19/2021","588242185","7/7/2021","2789","421.89","364.69","1176651.21","1017120.41"
"C1864","Asia","Philippines","Cuidado personal","Online","Baja","5/20/2021","186451995","7/8/2021","4144","81.73","56.67","338689.12","234840.48"
"C2148","África","Comoros","Alimento infantil","Offline","Baja","5/21/2021","214845216","7/9/2021","6329","255.28","159.42","1615667.12","1008969.18"
"C3890","Europa","Liechtenstein","Doméstico","Offline","Baja","5/22/2021","389095675","7/10/2021","912","668.27","502.54","609462.24","458316.48"
"C9451","África","Lebanon","Cereales","Online","Baja","5/23/2021","945189702","7/11/2021","1492","205.7","117.11","306904.4","174728.12"
"C3894","Norteamérica","Greenland","Cereales","Offline","Crítica","5/24/2021","389426124","7/12/2021","8699","205.7","117.11","1789384.3","1018739.89"
"C4484","África","Chad","Cereales","Online","Media","5/25/2021","448416268","7/13/2021","5193","205.7","117.11","1068200.1","608152.23"
"C2190","Europa","Macedonia","Doméstico","Offline","Baja","5/26/2021","219083964","7/14/2021","668","668.27","502.54","446404.36","335696.72"
"C2186","África","United Arab Emirates","Cosméticos","Offline","Alta","5/27/2021","218665540","7/15/2021","6847","437.2","263.33","2993508.4","1803020.51"
"C1347","África","Qatar","Cereales","Offline","Alta","5/28/2021","134709823","7/16/2021","2485","205.7","117.11","511164.5","291018.35"
"C1750","África","Iraq","Verduras","Online","Alta","5/29/2021","175078141","7/17/2021","8367","154.06","90.93","1289020.02","760811.31"
"C6179","Europa","Kosovo","Material de oficina","Online","Baja","5/30/2021","617944324","7/18/2021","2312","651.21","524.96","1505597.52","1213707.52"
"C4617","Asia","Bhutan","Cosméticos","Offline","Crítica","5/31/2021","461794698","7/19/2021","4168","437.2","263.33","1822249.6","1097559.44"
"C5754","Centroamérica y Caribe","Cuba","Ropa","Offline","Alta","6/1/2021","575428092","7/20/2021","815","109.28","35.84","89063.2","29209.6"
"C5479","Norteamérica","Mexico","Alimento infantil","Online","Media","6/2/2021","547955834","7/21/2021","1163","255.28","159.42","296890.64","185405.46"
"C9388","África","Cote d'Ivoire","Bebida","Online","Media","6/3/2021","938801753","7/22/2021","1156","47.45","31.79","54852.2","36749.24"
"C1277","África","Nigeria","Cereales","Offline","Alta","6/4/2021","127702176","7/23/2021","8767","205.7","117.11","1803371.9","1026703.37"
"C1647","Australia y Oceanía","Vanuatu","Material de oficina","Offline","Alta","6/5/2021","164705932","7/24/2021","9000","651.21","524.96","5860890","4724640"
"C9201","África","Kuwait","Verduras","Offline","Baja","6/6/2021","920174348","7/25/2021","8893","154.06","90.93","1370055.58","808640.49"
"C5347","África","Namibia","Cárnicos","Offline","Media","6/7/2021","534781253","7/26/2021","2512","421.89","364.69","1059787.68","916101.28"
"C3695","África","Egypt","Verduras","Online","Baja","6/8/2021","369512975","7/27/2021","5955","154.06","90.93","917427.3","541488.15"
"C9556","África","Swaziland","Frutas","Offline","Crítica","6/9/2021","955668342","7/28/2021","2354","9.33","6.92","21962.82","16289.68"
"C6448","Centroamérica y Caribe","Antigua and Barbuda ","Cárnicos","Offline","Crítica","6/10/2021","644858682","7/29/2021","6869","421.89","364.69","2897962.41","2505055.61"
"C5590","Asia","Sri Lanka","Verduras","Offline","Alta","6/11/2021","559007823","7/30/2021","1692","154.06","90.93","260669.52","153853.56"
"C5403","Europa","Liechtenstein","Bebida","Offline","Media","6/12/2021","540352094","7/31/2021","1047","47.45","31.79","49680.15","33284.13"
"C5014","África","Angola","Material de oficina","Online","Crítica","6/13/2021","501440322","8/1/2021","6189","651.21","524.96","4030338.69","3248977.44"
"C8751","Asia","Brunei","Doméstico","Offline","Crítica","6/14/2021","875133836","8/2/2021","404","668.27","502.54","269981.08","203026.16"
"C3646","Australia y Oceanía","Samoa ","Ropa","Offline","Crítica","6/15/2021","364606463","8/3/2021","4010","109.28","35.84","438212.8","143718.4"
"C8933","Australia y Oceanía","Marshall Islands","Frutas","Online","Baja","6/16/2021","893344533","8/4/2021","9354","9.33","6.92","87272.82","64729.68"
"C8551","África","Democratic Republic of the Congo","Frutas","Online","Crítica","6/17/2021","855146872","8/5/2021","5818","9.33","6.92","54281.94","40260.56"
"C9641","Australia y Oceanía","Tonga","Cosméticos","Online","Crítica","6/18/2021","964124810","8/6/2021","4811","437.2","263.33","2103369.2","1266880.63"
"C2047","África","Mozambique","Snacks","Offline","Crítica","6/19/2021","204702174","8/7/2021","4777","152.58","97.44","728874.66","465470.88"
"C7816","África","Kuwait","Cárnicos","Online","Media","6/20/2021","781615293","8/8/2021","6189","421.89","364.69","2611077.21","2257066.41"
"C4699","Europa","Romania","Bebida","Offline","Alta","6/21/2021","469912993","8/9/2021","6552","47.45","31.79","310892.4","208288.08"
"C2649","África","South Sudan","Cosméticos","Online","Crítica","6/22/2021","264956605","8/10/2021","5402","437.2","263.33","2361754.4","1422508.66"
"C3324","Asia","Malaysia","Snacks","Offline","Crítica","6/23/2021","332419955","8/11/2021","9307","152.58","97.44","1420062.06","906874.08"
"C4582","Centroamérica y Caribe","Costa Rica","Snacks","Offline","Media","6/24/2021","458289372","8/12/2021","6864","152.58","97.44","1047309.12","668828.16"
"C4988","Europa","Croatia","Cuidado personal","Online","Alta","6/25/2021","498863685","8/13/2021","3705","81.73","56.67","302809.65","209962.35"
"C8307","Asia","Nepal","Bebida","Offline","Baja","6/26/2021","830754220","8/14/2021","7490","47.45","31.79","355400.5","238107.1"
"C1008","Asia","Tajikistan","Alimento infantil","Online","Alta","6/27/2021","100884807","8/15/2021","2911","255.28","159.42","743120.08","464071.62"
"C1764","Europa","Serbia","Cárnicos","Offline","Alta","6/28/2021","176491773","8/16/2021","6692","421.89","364.69","2823287.88","2440505.48"
"C2951","África","Angola","Cárnicos","Offline","Baja","6/29/2021","295123946","8/17/2021","2589","421.89","364.69","1092273.21","944182.41"
"C2146","Asia","Japan","Cuidado personal","Online","Baja","6/30/2021","214642655","8/18/2021","6386","81.73","56.67","521927.78","361894.62"
"C6632","Europa","Iceland","Cárnicos","Online","Media","7/1/2021","663221728","8/19/2021","903","421.89","364.69","380966.67","329315.07"
"C1893","Europa","Cyprus","Ropa","Offline","Media","7/2/2021","189347493","8/20/2021","986","109.28","35.84","107750.08","35338.24"
"C1118","Australia y Oceanía","East Timor","Bebida","Offline","Alta","7/3/2021","111818778","8/21/2021","8516","47.45","31.79","404084.2","270723.64"
"C4697","Asia","Tajikistan","Material de oficina","Online","Baja","7/4/2021","469746911","8/22/2021","7405","651.21","524.96","4822210.05","3887328.8"
"C4725","África","Somalia","Doméstico","Online","Crítica","7/5/2021","472555720","8/23/2021","8594","668.27","502.54","5743112.38","4318828.76"
"C7499","Europa","Spain","Ropa","Offline","Alta","7/6/2021","749981534","8/24/2021","5057","109.28","35.84","552628.96","181242.88"
"C2020","Europa","Sweden","Cereales","Online","Crítica","7/7/2021","202073180","8/25/2021","6799","205.7","117.11","1398554.3","796230.89"
"C9491","África","Ethiopia","Doméstico","Offline","Baja","7/8/2021","949191987","8/26/2021","5857","668.27","502.54","3914057.39","2943376.78"
"C6820","Asia","Turkmenistan","Cuidado personal","Offline","Baja","7/9/2021","682011783","8/27/2021","1297","81.73","56.67","106003.81","73500.99"
"C3115","Europa","Malta","Ropa","Online","Baja","7/10/2021","311518895","8/28/2021","4219","109.28","35.84","461052.32","151208.96"
"C8190","África","Malawi","Cosméticos","Offline","Baja","7/11/2021","819012153","8/29/2021","2751","437.2","263.33","1202737.2","724420.83"
"C1061","Europa","Czech Republic","Material de oficina","Offline","Crítica","7/12/2021","106102883","8/30/2021","7056","651.21","524.96","4594937.76","3704117.76"
"C6447","Europa","Netherlands","Cárnicos","Offline","Media","7/13/2021","644714915","8/31/2021","4325","421.89","364.69","1824674.25","1577284.25"
"C9270","Europa","Sweden","Bebida","Offline","Baja","7/14/2021","927084577","9/1/2021","3783","47.45","31.79","179503.35","120261.57"
"C4157","África","Saudi Arabia","Verduras","Online","Crítica","7/15/2021","415760695","9/2/2021","1684","154.06","90.93","259437.04","153126.12"
"C8936","África","Turkey","Cereales","Online","Media","7/16/2021","893604600","9/3/2021","6314","205.7","117.11","1298789.8","739432.54"
"C6137","Centroamérica y Caribe","Dominican Republic","Ropa","Offline","Baja","7/17/2021","613790118","9/4/2021","2991","109.28","35.84","326856.48","107197.44"
"C1498","Asia","Uzbekistan","Cuidado personal","Offline","Alta","7/18/2021","149803578","9/5/2021","9063","81.73","56.67","740718.99","513600.21"
"C1454","África","Kuwait","Snacks","Offline","Media","7/19/2021","145443809","9/6/2021","8910","152.58","97.44","1359487.8","868190.4"
"C8648","Australia y Oceanía","Federated States of Micronesia","Ropa","Offline","Crítica","7/20/2021","864822137","9/7/2021","8943","109.28","35.84","977291.04","320517.12"
"C8423","Australia y Oceanía","Samoa ","Material de oficina","Online","Alta","7/21/2021","842362391","9/8/2021","2606","651.21","524.96","1697053.26","1368045.76"
"C9328","África","Eritrea","Snacks","Online","Baja","7/22/2021","932800900","9/9/2021","5370","152.58","97.44","819354.6","523252.8"
"C2611","Asia","Singapore","Alimento infantil","Online","Alta","7/23/2021","261186492","9/10/2021","9742","255.28","159.42","2486937.76","1553069.64"
"C2728","África","Mauritania","Doméstico","Offline","Media","7/24/2021","272880494","9/11/2021","257","668.27","502.54","171745.39","129152.78"
"C6835","Asia","Bhutan","Ropa","Online","Alta","7/25/2021","683556735","9/12/2021","8483","109.28","35.84","927022.24","304030.72"
"C8292","África","Republic of the Congo","Bebida","Online","Baja","7/26/2021","829201543","9/13/2021","8018","47.45","31.79","380454.1","254892.22"
"C1161","Europa","Germany","Bebida","Online","Media","7/27/2021","116113746","9/14/2021","9493","47.45","31.79","450442.85","301782.47"
"C2709","África","Tunisia ","Cereales","Offline","Media","7/28/2021","270904672","9/15/2021","5567","205.7","117.11","1145131.9","651951.37"
"C3904","Asia","Myanmar","Cereales","Offline","Media","7/29/2021","390498149","9/16/2021","5935","205.7","117.11","1220829.5","695047.85"
"C9921","Europa","Romania","Cosméticos","Offline","Media","7/30/2021","992130506","9/17/2021","2319","437.2","263.33","1013866.8","610662.27"
"C8633","Europa","Greece","Snacks","Offline","Crítica","7/31/2021","863350570","9/18/2021","3474","152.58","97.44","530062.92","338506.56"
"C2120","África","Benin","Cosméticos","Offline","Baja","8/1/2021","212019670","9/19/2021","187","437.2","263.33","81756.4","49242.71"
"C2163","Centroamérica y Caribe","Jamaica","Material de oficina","Online","Crítica","8/2/2021","216311633","9/20/2021","274","651.21","524.96","178431.54","143839.04"
"C7747","Europa","Liechtenstein","Doméstico","Online","Alta","8/3/2021","774712789","9/21/2021","3585","668.27","502.54","2395747.95","1801605.9"
"C9560","Norteamérica","Greenland","Alimento infantil","Online","Crítica","8/4/2021","956021964","9/22/2021","6999","255.28","159.42","1786704.72","1115780.58"
"C3493","Europa","Romania","Cosméticos","Online","Alta","8/5/2021","349350488","9/23/2021","9428","437.2","263.33","4121921.6","2482675.24"
"C4141","Asia","China","Cosméticos","Online","Alta","8/6/2021","414122188","9/24/2021","6813","437.2","263.33","2978643.6","1794067.29"
"C4300","Australia y Oceanía","East Timor","Doméstico","Offline","Baja","8/7/2021","430073392","9/25/2021","7129","668.27","502.54","4764096.83","3582607.66"
"C6472","Europa","Albania","Cuidado personal","Online","Media","8/8/2021","647252929","9/26/2021","5380","81.73","56.67","439707.4","304884.6"
"C9360","Asia","Laos","Frutas","Offline","Alta","8/9/2021","936022126","9/27/2021","8602","9.33","6.92","80256.66","59525.84"
"C3370","África","Central African Republic","Material de oficina","Offline","Baja","8/10/2021","337054812","9/28/2021","864","651.21","524.96","562645.44","453565.44"
"C2113","Europa","Netherlands","Cárnicos","Offline","Crítica","8/11/2021","211337316","9/29/2021","8263","421.89","364.69","3486077.07","3013433.47"
"C1901","Australia y Oceanía","Solomon Islands","Snacks","Offline","Media","8/12/2021","190168464","9/30/2021","3929","152.58","97.44","599486.82","382841.76"
"C4251","África","Seychelles ","Ropa","Offline","Media","8/13/2021","425159585","10/1/2021","3024","109.28","35.84","330462.72","108380.16"
"C2382","Asia","Kazakhstan","Cárnicos","Online","Baja","8/14/2021","238234508","10/2/2021","7740","421.89","364.69","3265428.6","2822700.6"
